incident_id,date,month,site_id,region,service_type,severity,status,start_time,resolved_time,duration_minutes,affected_customers,root_cause,assigned_team,escalation_level,recommended_action
INC-2026-00202,2026-03-15,2026-03,SITE-0229,Palembang,IPTV,Low,Resolved,2026-03-15T21:23:00,2026-03-15T22:09:00,46,37,Access node congestion,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00408,2026-03-15,2026-03,SITE-0096,Semarang,Mobile Broadband,Low,Resolved,2026-03-15T18:39:00,2026-03-15T19:42:00,63,57,Fiber cut,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00558,2026-03-15,2026-03,SITE-0126,Semarang,Mobile Broadband,Low,Investigating,2026-03-15T08:19:00,,53,43,Configuration drift,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00859,2026-03-15,2026-03,SITE-0062,Bandung,Voice,Low,Resolved,2026-03-15T12:46:00,2026-03-15T13:35:00,49,30,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01266,2026-03-15,2026-03,SITE-0198,Denpasar,Fiber Internet,High,Resolved,2026-03-15T02:54:00,2026-03-15T06:57:00,243,238,Configuration drift,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01290,2026-03-15,2026-03,SITE-0042,Bandung,Voice,High,Resolved,2026-03-15T06:29:00,2026-03-15T14:07:00,458,229,Fiber cut,NOC Core,2,Escalate to regional operations lead
INC-2026-01376,2026-03-15,2026-03,SITE-0149,Palembang,Fiber Internet,Low,Closed,2026-03-15T16:23:00,2026-03-15T17:02:00,39,53,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01681,2026-03-15,2026-03,SITE-0179,Palembang,IPTV,Low,Closed,2026-03-15T14:32:00,2026-03-15T15:17:00,45,35,Power outage,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00214,2026-03-16,2026-03,SITE-0001,Jakarta,IPTV,Low,Resolved,2026-03-16T20:41:00,2026-03-16T22:00:00,79,39,Customer premises equipment,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00346,2026-03-16,2026-03,SITE-0033,Surabaya,Voice,Low,Resolved,2026-03-16T09:04:00,2026-03-16T10:08:00,64,40,Planned maintenance overrun,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01101,2026-03-16,2026-03,SITE-0238,Denpasar,Mobile Broadband,Medium,Resolved,2026-03-16T03:24:00,2026-03-16T05:41:00,137,139,Customer premises equipment,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00022,2026-03-17,2026-03,SITE-0108,Denpasar,Fiber Internet,Medium,Resolved,2026-03-17T10:29:00,2026-03-17T13:10:00,161,180,Core router instability,NOC Core,1,Assign service assurance follow-up
INC-2026-00164,2026-03-17,2026-03,SITE-0009,Palembang,IPTV,Medium,Resolved,2026-03-17T19:04:00,2026-03-17T21:38:00,154,185,Power outage,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00527,2026-03-17,2026-03,SITE-0173,Surabaya,Voice,Low,Resolved,2026-03-17T13:34:00,2026-03-17T14:58:00,84,24,Power outage,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00843,2026-03-17,2026-03,SITE-0113,Surabaya,Fiber Internet,High,Resolved,2026-03-17T19:50:00,2026-03-18T00:40:00,290,500,Core router instability,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01261,2026-03-17,2026-03,SITE-0009,Palembang,IPTV,Low,Resolved,2026-03-17T17:35:00,2026-03-17T18:27:00,52,24,Planned maintenance overrun,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01567,2026-03-17,2026-03,SITE-0217,Yogyakarta,Cloud Connectivity,Medium,Resolved,2026-03-17T22:45:00,2026-03-18T00:39:00,114,249,Customer premises equipment,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01574,2026-03-17,2026-03,SITE-0207,Yogyakarta,Cloud Connectivity,Low,Resolved,2026-03-17T04:33:00,2026-03-17T05:28:00,55,55,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01654,2026-03-17,2026-03,SITE-0147,Yogyakarta,Fiber Internet,Medium,Resolved,2026-03-17T00:37:00,2026-03-17T02:44:00,127,244,Planned maintenance overrun,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01747,2026-03-17,2026-03,SITE-0041,Jakarta,Cloud Connectivity,High,Escalated,2026-03-17T07:11:00,,556,337,Access node congestion,NOC Core,2,Escalate to regional operations lead
INC-2026-02085,2026-03-17,2026-03,SITE-0238,Denpasar,Mobile Broadband,High,Resolved,2026-03-17T02:13:00,2026-03-17T08:04:00,351,321,Configuration drift,Field Operations,2,Escalate to regional operations lead
INC-2026-01320,2026-03-18,2026-03,SITE-0097,Yogyakarta,IPTV,Medium,Resolved,2026-03-18T15:46:00,2026-03-18T18:08:00,142,169,Fiber cut,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01360,2026-03-18,2026-03,SITE-0245,Makassar,Voice,High,Resolved,2026-03-18T09:18:00,2026-03-18T14:35:00,317,446,Core router instability,NOC Core,2,Escalate to regional operations lead
INC-2026-01893,2026-03-18,2026-03,SITE-0111,Jakarta,Fiber Internet,Medium,Resolved,2026-03-18T14:19:00,2026-03-18T16:49:00,150,107,Power outage,NOC Core,1,Assign service assurance follow-up
INC-2026-02053,2026-03-18,2026-03,SITE-0155,Makassar,Cloud Connectivity,High,Resolved,2026-03-18T17:14:00,2026-03-18T21:47:00,273,226,Configuration drift,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00545,2026-03-19,2026-03,SITE-0230,Balikpapan,IPTV,Low,Resolved,2026-03-19T21:27:00,2026-03-19T22:03:00,36,79,Planned maintenance overrun,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00841,2026-03-19,2026-03,SITE-0098,Denpasar,Voice,High,Resolved,2026-03-19T12:11:00,2026-03-19T18:37:00,386,328,Planned maintenance overrun,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-01066,2026-03-19,2026-03,SITE-0148,Denpasar,Mobile Broadband,Medium,Resolved,2026-03-19T08:35:00,2026-03-19T11:06:00,151,107,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-01441,2026-03-19,2026-03,SITE-0063,Surabaya,Voice,High,Resolved,2026-03-19T00:57:00,2026-03-19T07:56:00,419,160,Configuration drift,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-01443,2026-03-19,2026-03,SITE-0144,Medan,Enterprise VPN,High,Closed,2026-03-19T07:31:00,2026-03-19T12:43:00,312,68,Backhaul packet loss,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01711,2026-03-19,2026-03,SITE-0204,Medan,Cloud Connectivity,Low,Resolved,2026-03-19T13:30:00,2026-03-19T14:31:00,61,63,Configuration drift,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00416,2026-03-20,2026-03,SITE-0075,Makassar,IPTV,Low,Closed,2026-03-20T04:00:00,2026-03-20T04:54:00,54,19,Power outage,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00790,2026-03-20,2026-03,SITE-0086,Semarang,IPTV,Medium,Resolved,2026-03-20T05:33:00,2026-03-20T08:19:00,166,100,Planned maintenance overrun,NOC Core,1,Assign service assurance follow-up
INC-2026-01171,2026-03-20,2026-03,SITE-0075,Makassar,IPTV,Low,Resolved,2026-03-20T01:26:00,2026-03-20T02:13:00,47,20,Planned maintenance overrun,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01309,2026-03-20,2026-03,SITE-0233,Surabaya,Voice,Medium,Closed,2026-03-20T11:16:00,2026-03-20T12:44:00,88,87,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-01614,2026-03-20,2026-03,SITE-0168,Denpasar,Cloud Connectivity,Critical,Closed,2026-03-20T22:17:00,2026-03-21T06:15:00,478,301,Backhaul packet loss,Enterprise Support,3,Open command bridge and dispatch field team
INC-2026-01708,2026-03-20,2026-03,SITE-0156,Semarang,Cloud Connectivity,High,Resolved,2026-03-20T11:27:00,2026-03-20T17:00:00,333,300,Backhaul packet loss,Field Operations,2,Escalate to regional operations lead
INC-2026-01725,2026-03-20,2026-03,SITE-0102,Bandung,Enterprise VPN,Low,Resolved,2026-03-20T22:06:00,2026-03-20T22:43:00,37,16,Planned maintenance overrun,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-02040,2026-03-20,2026-03,SITE-0009,Palembang,IPTV,Low,Investigating,2026-03-20T06:45:00,,42,25,Core router instability,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00388,2026-03-21,2026-03,SITE-0090,Balikpapan,IPTV,Low,Investigating,2026-03-21T00:20:00,,89,39,Planned maintenance overrun,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00679,2026-03-21,2026-03,SITE-0074,Medan,Cloud Connectivity,Medium,Resolved,2026-03-21T02:18:00,2026-03-21T04:03:00,105,146,Customer premises equipment,NOC Core,1,Assign service assurance follow-up
INC-2026-00897,2026-03-21,2026-03,SITE-0168,Denpasar,Cloud Connectivity,Low,Resolved,2026-03-21T18:27:00,2026-03-21T19:07:00,40,30,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01307,2026-03-21,2026-03,SITE-0036,Semarang,Enterprise VPN,High,Resolved,2026-03-21T03:07:00,2026-03-21T04:49:00,102,254,Access node congestion,Field Operations,2,Escalate to regional operations lead
INC-2026-01455,2026-03-21,2026-03,SITE-0194,Medan,Fiber Internet,Low,Closed,2026-03-21T13:18:00,2026-03-21T14:26:00,68,59,Planned maintenance overrun,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00129,2026-03-22,2026-03,SITE-0058,Denpasar,Mobile Broadband,Low,Resolved,2026-03-22T20:29:00,2026-03-22T21:40:00,71,34,Fiber cut,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00399,2026-03-22,2026-03,SITE-0246,Semarang,Mobile Broadband,Medium,Resolved,2026-03-22T08:05:00,2026-03-22T10:01:00,116,239,Power outage,Field Operations,1,Assign service assurance follow-up
INC-2026-01060,2026-03-22,2026-03,SITE-0073,Surabaya,Cloud Connectivity,Low,Closed,2026-03-22T22:37:00,2026-03-22T23:43:00,66,47,Backhaul packet loss,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01195,2026-03-22,2026-03,SITE-0190,Balikpapan,IPTV,Medium,Resolved,2026-03-22T14:16:00,2026-03-22T16:07:00,111,94,Fiber cut,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01315,2026-03-22,2026-03,SITE-0100,Balikpapan,Cloud Connectivity,Low,Resolved,2026-03-22T14:24:00,2026-03-22T15:17:00,53,41,Core router instability,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01847,2026-03-22,2026-03,SITE-0134,Medan,IPTV,High,Resolved,2026-03-22T09:50:00,2026-03-22T16:32:00,402,614,Fiber cut,Field Operations,2,Escalate to regional operations lead
INC-2026-01874,2026-03-22,2026-03,SITE-0180,Balikpapan,Voice,Medium,Resolved,2026-03-22T12:32:00,2026-03-22T15:08:00,156,84,Configuration drift,NOC Core,1,Assign service assurance follow-up
INC-2026-02163,2026-03-22,2026-03,SITE-0105,Makassar,Fiber Internet,Medium,Resolved,2026-03-22T20:31:00,2026-03-22T22:27:00,116,133,Planned maintenance overrun,Field Operations,1,Assign service assurance follow-up
INC-2026-02174,2026-03-22,2026-03,SITE-0048,Denpasar,Voice,High,Open,2026-03-22T11:47:00,,265,473,Configuration drift,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00057,2026-03-23,2026-03,SITE-0114,Medan,Enterprise VPN,Low,Resolved,2026-03-23T03:41:00,2026-03-23T04:40:00,59,11,Access node congestion,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00377,2026-03-23,2026-03,SITE-0089,Palembang,IPTV,Medium,Resolved,2026-03-23T08:58:00,2026-03-23T11:10:00,132,214,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-00794,2026-03-23,2026-03,SITE-0035,Makassar,Mobile Broadband,Low,Resolved,2026-03-23T23:19:00,2026-03-24T00:30:00,71,14,Access node congestion,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00847,2026-03-23,2026-03,SITE-0091,Jakarta,Enterprise VPN,High,Closed,2026-03-23T21:57:00,2026-03-24T05:55:00,478,256,Backhaul packet loss,NOC Core,2,Escalate to regional operations lead
INC-2026-00887,2026-03-23,2026-03,SITE-0033,Surabaya,Voice,Low,Resolved,2026-03-23T13:07:00,2026-03-23T14:09:00,62,52,Planned maintenance overrun,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01970,2026-03-23,2026-03,SITE-0013,Surabaya,Mobile Broadband,Low,Resolved,2026-03-23T21:39:00,2026-03-23T22:30:00,51,28,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-02168,2026-03-23,2026-03,SITE-0010,Balikpapan,Cloud Connectivity,Low,Resolved,2026-03-23T10:32:00,2026-03-23T11:32:00,60,29,Access node congestion,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00599,2026-03-24,2026-03,SITE-0216,Semarang,Enterprise VPN,Critical,Resolved,2026-03-24T20:53:00,2026-03-25T12:27:00,934,55,Access node congestion,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00774,2026-03-24,2026-03,SITE-0061,Jakarta,Cloud Connectivity,Medium,Resolved,2026-03-24T12:37:00,2026-03-24T16:14:00,217,91,Fiber cut,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01229,2026-03-24,2026-03,SITE-0122,Bandung,Enterprise VPN,Medium,Resolved,2026-03-24T15:10:00,2026-03-24T17:21:00,131,42,Access node congestion,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01752,2026-03-24,2026-03,SITE-0024,Medan,Voice,Low,Resolved,2026-03-24T22:29:00,2026-03-24T23:15:00,46,33,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00009,2026-03-25,2026-03,SITE-0184,Medan,Enterprise VPN,Low,Resolved,2026-03-25T00:09:00,2026-03-25T01:00:00,51,5,Backhaul packet loss,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00582,2026-03-25,2026-03,SITE-0137,Yogyakarta,Enterprise VPN,High,Closed,2026-03-25T17:43:00,2026-03-25T23:22:00,339,193,Customer premises equipment,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01296,2026-03-25,2026-03,SITE-0167,Yogyakarta,IPTV,Medium,Closed,2026-03-25T05:42:00,2026-03-25T07:48:00,126,116,Core router instability,Field Operations,1,Assign service assurance follow-up
INC-2026-01505,2026-03-25,2026-03,SITE-0069,Palembang,Voice,Medium,Closed,2026-03-25T13:59:00,2026-03-25T16:01:00,122,164,Configuration drift,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01983,2026-03-25,2026-03,SITE-0002,Bandung,Mobile Broadband,Medium,Resolved,2026-03-25T13:56:00,2026-03-25T17:22:00,206,166,Planned maintenance overrun,Enterprise Support,1,Assign service assurance follow-up
INC-2026-02080,2026-03-25,2026-03,SITE-0212,Bandung,Cloud Connectivity,Low,Resolved,2026-03-25T08:25:00,2026-03-25T09:22:00,57,54,Configuration drift,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-02105,2026-03-25,2026-03,SITE-0176,Semarang,Fiber Internet,Low,Closed,2026-03-25T23:10:00,2026-03-25T23:56:00,46,18,Core router instability,NOC Core,1,Monitor and resolve in standard queue
INC-2026-02107,2026-03-25,2026-03,SITE-0075,Makassar,IPTV,Low,Resolved,2026-03-25T06:35:00,2026-03-25T07:26:00,51,14,Fiber cut,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-02191,2026-03-25,2026-03,SITE-0164,Medan,Voice,Critical,Resolved,2026-03-25T08:39:00,2026-03-26T02:21:00,1062,499,Fiber cut,Fiber Maintenance,3,Open command bridge and dispatch field team
INC-2026-00426,2026-03-26,2026-03,SITE-0135,Makassar,Voice,Medium,Closed,2026-03-26T04:07:00,2026-03-26T06:35:00,148,101,Fiber cut,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00752,2026-03-26,2026-03,SITE-0054,Medan,Enterprise VPN,Low,Resolved,2026-03-26T17:01:00,2026-03-26T17:48:00,47,17,Fiber cut,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01415,2026-03-26,2026-03,SITE-0111,Jakarta,Fiber Internet,Low,Resolved,2026-03-26T07:52:00,2026-03-26T09:28:00,96,51,Access node congestion,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01544,2026-03-26,2026-03,SITE-0020,Balikpapan,Mobile Broadband,Medium,Resolved,2026-03-26T18:59:00,2026-03-26T21:16:00,137,167,Planned maintenance overrun,Field Operations,1,Assign service assurance follow-up
INC-2026-02140,2026-03-26,2026-03,SITE-0003,Surabaya,Fiber Internet,High,Resolved,2026-03-26T11:40:00,2026-03-26T21:04:00,564,522,Planned maintenance overrun,Customer Assurance,2,Escalate to regional operations lead
INC-2026-02160,2026-03-26,2026-03,SITE-0007,Yogyakarta,IPTV,High,Closed,2026-03-26T07:23:00,2026-03-26T09:09:00,106,455,Customer premises equipment,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00035,2026-03-27,2026-03,SITE-0028,Denpasar,Voice,High,Closed,2026-03-27T08:18:00,2026-03-27T12:20:00,242,448,Configuration drift,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00449,2026-03-27,2026-03,SITE-0081,Jakarta,Voice,Medium,Closed,2026-03-27T07:15:00,2026-03-27T10:02:00,167,123,Power outage,NOC Core,1,Assign service assurance follow-up
INC-2026-01553,2026-03-27,2026-03,SITE-0010,Balikpapan,Cloud Connectivity,Medium,Resolved,2026-03-27T02:03:00,2026-03-27T03:53:00,110,183,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-01993,2026-03-27,2026-03,SITE-0206,Semarang,Voice,High,Resolved,2026-03-27T09:25:00,2026-03-27T13:46:00,261,216,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-02199,2026-03-27,2026-03,SITE-0138,Denpasar,Enterprise VPN,Medium,Resolved,2026-03-27T13:12:00,2026-03-27T15:25:00,133,23,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-00040,2026-03-28,2026-03,SITE-0146,Semarang,Mobile Broadband,Medium,Resolved,2026-03-28T19:24:00,2026-03-28T20:11:00,47,137,Fiber cut,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00274,2026-03-28,2026-03,SITE-0165,Makassar,IPTV,Low,Resolved,2026-03-28T11:42:00,2026-03-28T12:40:00,58,24,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00471,2026-03-28,2026-03,SITE-0089,Palembang,IPTV,Low,Closed,2026-03-28T00:02:00,2026-03-28T00:34:00,32,31,Customer premises equipment,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00662,2026-03-28,2026-03,SITE-0118,Denpasar,Enterprise VPN,High,Investigating,2026-03-28T09:31:00,,459,17,Fiber cut,Field Operations,2,Escalate to regional operations lead
INC-2026-01329,2026-03-28,2026-03,SITE-0142,Bandung,Mobile Broadband,Medium,Resolved,2026-03-28T13:21:00,2026-03-28T16:43:00,202,130,Access node congestion,Customer Assurance,1,Assign service assurance follow-up
INC-2026-01796,2026-03-28,2026-03,SITE-0128,Denpasar,Cloud Connectivity,Medium,Closed,2026-03-28T03:51:00,2026-03-28T05:58:00,127,93,Planned maintenance overrun,NOC Core,1,Assign service assurance follow-up
INC-2026-01927,2026-03-28,2026-03,SITE-0068,Denpasar,Fiber Internet,Critical,Resolved,2026-03-28T17:14:00,2026-03-29T03:39:00,625,443,Fiber cut,Field Operations,3,Open command bridge and dispatch field team
INC-2026-01291,2026-03-29,2026-03,SITE-0041,Jakarta,Cloud Connectivity,Medium,Closed,2026-03-29T06:23:00,2026-03-29T09:20:00,177,183,Planned maintenance overrun,NOC Core,1,Assign service assurance follow-up
INC-2026-01361,2026-03-29,2026-03,SITE-0065,Makassar,Fiber Internet,Medium,Resolved,2026-03-29T00:30:00,2026-03-29T02:25:00,115,176,Planned maintenance overrun,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01419,2026-03-29,2026-03,SITE-0081,Jakarta,Voice,Medium,Resolved,2026-03-29T12:59:00,2026-03-29T14:47:00,108,153,Core router instability,Customer Assurance,1,Assign service assurance follow-up
INC-2026-02019,2026-03-29,2026-03,SITE-0056,Semarang,Cloud Connectivity,High,Closed,2026-03-29T13:22:00,2026-03-29T17:35:00,253,264,Access node congestion,NOC Core,2,Escalate to regional operations lead
